target,target_label,combination,n_features,model,cv_accuracy_mean,cv_accuracy_std
asic_registers,ASIC7 Registers,luts + fmax + power + ffs,4,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + distram,4,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + distram,4,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + power + distram,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + unicontrolsets,4,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + unicontrolsets,4,Perceptron,0.4,0.2828
asic_registers,ASIC7 Registers,luts + fmax + power + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs,4,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs,4,Perceptron,0.6,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + nets + distram,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + distram,4,Perceptron,0.6,0.3266
asic_registers,ASIC7 Registers,luts + fmax + nets + distram,4,SGDClassifier,0.6,0.3266
asic_registers,ASIC7 Registers,luts + fmax + nets + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + unicontrolsets,4,Perceptron,0.4,0.3266
asic_registers,ASIC7 Registers,luts + fmax + nets + unicontrolsets,4,SGDClassifier,0.4667,0.3399
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram,4,LogisticRegression,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram,4,Perceptron,0.6,0.1633
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram,4,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + ffs + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + ffs + unicontrolsets,4,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + ffs + unicontrolsets,4,SGDClassifier,0.3333,0.2494
asic_registers,ASIC7 Registers,luts + fmax + distram + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + distram + unicontrolsets,4,Perceptron,0.3333,0.1886
asic_registers,ASIC7 Registers,luts + fmax + distram + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + power + nets + ffs,4,LogisticRegression,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + ffs,4,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + power + nets + ffs,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + distram,4,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + distram,4,Perceptron,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + distram,4,SGDClassifier,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + unicontrolsets,4,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,luts + power + nets + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + power + ffs + distram,4,LogisticRegression,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + power + ffs + distram,4,Perceptron,0.4,0.0
asic_registers,ASIC7 Registers,luts + power + ffs + distram,4,SGDClassifier,0.4,0.0
asic_registers,ASIC7 Registers,luts + power + ffs + unicontrolsets,4,LogisticRegression,0.6,0.1633
asic_registers,ASIC7 Registers,luts + power + ffs + unicontrolsets,4,Perceptron,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + power + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + power + distram + unicontrolsets,4,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,luts + power + distram + unicontrolsets,4,Perceptron,0.2667,0.0943
asic_registers,ASIC7 Registers,luts + power + distram + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + nets + ffs + distram,4,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,luts + nets + ffs + distram,4,Perceptron,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + nets + ffs + distram,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + nets + ffs + unicontrolsets,4,LogisticRegression,0.6667,0.0943
asic_registers,ASIC7 Registers,luts + nets + ffs + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + nets + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + nets + distram + unicontrolsets,4,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,luts + nets + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + nets + distram + unicontrolsets,4,SGDClassifier,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + ffs + distram + unicontrolsets,4,LogisticRegression,0.6,0.1633
asic_registers,ASIC7 Registers,luts + ffs + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + ffs + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + nets + ffs,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs,4,SGDClassifier,0.5333,0.1886
asic_registers,ASIC7 Registers,fmax + power + nets + distram,4,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + distram,4,Perceptron,0.4667,0.2494
asic_registers,ASIC7 Registers,fmax + power + nets + distram,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + nets + unicontrolsets,4,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + unicontrolsets,4,Perceptron,0.4667,0.3399
asic_registers,ASIC7 Registers,fmax + power + nets + unicontrolsets,4,SGDClassifier,0.4,0.2828
asic_registers,ASIC7 Registers,fmax + power + ffs + distram,4,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,fmax + power + ffs + distram,4,Perceptron,0.6,0.0
asic_registers,ASIC7 Registers,fmax + power + ffs + distram,4,SGDClassifier,0.6,0.0
asic_registers,ASIC7 Registers,fmax + power + ffs + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + ffs + unicontrolsets,4,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + ffs + unicontrolsets,4,SGDClassifier,0.5333,0.2494
asic_registers,ASIC7 Registers,fmax + power + distram + unicontrolsets,4,LogisticRegression,0.2667,0.0943
asic_registers,ASIC7 Registers,fmax + power + distram + unicontrolsets,4,Perceptron,0.4,0.0
asic_registers,ASIC7 Registers,fmax + power + distram + unicontrolsets,4,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram,4,LogisticRegression,0.4667,0.0943
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram,4,Perceptron,0.6,0.0
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram,4,SGDClassifier,0.6,0.0
asic_registers,ASIC7 Registers,fmax + nets + ffs + unicontrolsets,4,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + nets + ffs + unicontrolsets,4,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + nets + ffs + unicontrolsets,4,SGDClassifier,0.4667,0.3399
asic_registers,ASIC7 Registers,fmax + nets + distram + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + nets + distram + unicontrolsets,4,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + nets + distram + unicontrolsets,4,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,fmax + ffs + distram + unicontrolsets,4,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + ffs + distram + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,fmax + ffs + distram + unicontrolsets,4,SGDClassifier,0.6,0.0
asic_registers,ASIC7 Registers,power + nets + ffs + distram,4,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,power + nets + ffs + distram,4,Perceptron,0.4667,0.0943
asic_registers,ASIC7 Registers,power + nets + ffs + distram,4,SGDClassifier,0.3333,0.0943
asic_registers,ASIC7 Registers,power + nets + ffs + unicontrolsets,4,LogisticRegression,0.6,0.1633
asic_registers,ASIC7 Registers,power + nets + ffs + unicontrolsets,4,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,power + nets + ffs + unicontrolsets,4,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,power + nets + distram + unicontrolsets,4,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,power + nets + distram + unicontrolsets,4,Perceptron,0.2,0.1633
asic_registers,ASIC7 Registers,power + nets + distram + unicontrolsets,4,SGDClassifier,0.3333,0.0943
asic_registers,ASIC7 Registers,power + ffs + distram + unicontrolsets,4,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,power + ffs + distram + unicontrolsets,4,Perceptron,0.4,0.0
asic_registers,ASIC7 Registers,power + ffs + distram + unicontrolsets,4,SGDClassifier,0.5333,0.1886
asic_registers,ASIC7 Registers,nets + ffs + distram + unicontrolsets,4,LogisticRegression,0.6667,0.1886
asic_registers,ASIC7 Registers,nets + ffs + distram + unicontrolsets,4,Perceptron,0.5333,0.1886
asic_registers,ASIC7 Registers,nets + ffs + distram + unicontrolsets,4,SGDClassifier,0.6,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs,5,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs,5,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram,5,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram,5,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram,5,SGDClassifier,0.5333,0.2494
asic_registers,ASIC7 Registers,luts + fmax + power + nets + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + nets + unicontrolsets,5,Perceptron,0.4667,0.2494
asic_registers,ASIC7 Registers,luts + fmax + power + nets + unicontrolsets,5,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram,5,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram,5,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + distram + unicontrolsets,5,LogisticRegression,0.2667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + distram + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + power + distram + unicontrolsets,5,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram,5,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram,5,SGDClassifier,0.6,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + unicontrolsets,5,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + unicontrolsets,5,Perceptron,0.3333,0.2494
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + unicontrolsets,5,SGDClassifier,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + nets + distram + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + distram + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + nets + distram + unicontrolsets,5,SGDClassifier,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + ffs + distram + unicontrolsets,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram,5,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram,5,Perceptron,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram,5,SGDClassifier,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + ffs + unicontrolsets,5,LogisticRegression,0.6,0.0
asic_registers,ASIC7 Registers,luts + power + nets + ffs + unicontrolsets,5,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + power + nets + ffs + unicontrolsets,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + distram + unicontrolsets,5,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,luts + power + nets + distram + unicontrolsets,5,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + power + nets + distram + unicontrolsets,5,SGDClassifier,0.2667,0.0943
asic_registers,ASIC7 Registers,luts + power + ffs + distram + unicontrolsets,5,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,luts + power + ffs + distram + unicontrolsets,5,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + ffs + distram + unicontrolsets,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.6667,0.1886
asic_registers,ASIC7 Registers,luts + nets + ffs + distram + unicontrolsets,5,Perceptron,0.4,0.0
asic_registers,ASIC7 Registers,luts + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram,5,LogisticRegression,0.4,0.0
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram,5,Perceptron,0.6,0.0
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram,5,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + unicontrolsets,5,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + unicontrolsets,5,Perceptron,0.4667,0.2494
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + unicontrolsets,5,SGDClassifier,0.5333,0.1886
asic_registers,ASIC7 Registers,fmax + power + nets + distram + unicontrolsets,5,LogisticRegression,0.2667,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + distram + unicontrolsets,5,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + nets + distram + unicontrolsets,5,SGDClassifier,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + power + ffs + distram + unicontrolsets,5,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,fmax + power + ffs + distram + unicontrolsets,5,Perceptron,0.4667,0.0943
asic_registers,ASIC7 Registers,fmax + power + ffs + distram + unicontrolsets,5,SGDClassifier,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram + unicontrolsets,5,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,fmax + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.6,0.0
asic_registers,ASIC7 Registers,power + nets + ffs + distram + unicontrolsets,5,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,power + nets + ffs + distram + unicontrolsets,5,Perceptron,0.6,0.0
asic_registers,ASIC7 Registers,power + nets + ffs + distram + unicontrolsets,5,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram,6,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram,6,Perceptron,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram,6,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + unicontrolsets,6,LogisticRegression,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + unicontrolsets,6,Perceptron,0.5333,0.2494
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram + unicontrolsets,6,LogisticRegression,0.2667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram + unicontrolsets,6,Perceptron,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + distram + unicontrolsets,6,SGDClassifier,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram + unicontrolsets,6,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram + unicontrolsets,6,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + power + ffs + distram + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,luts + fmax + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.5333,0.0943
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.5333,0.1886
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4667,0.1886
asic_registers,ASIC7 Registers,luts + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram + unicontrolsets,6,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram + unicontrolsets,6,Perceptron,0.4,0.1633
asic_registers,ASIC7 Registers,fmax + power + nets + ffs + distram + unicontrolsets,6,SGDClassifier,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram + unicontrolsets,7,LogisticRegression,0.3333,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram + unicontrolsets,7,Perceptron,0.4667,0.0943
asic_registers,ASIC7 Registers,luts + fmax + power + nets + ffs + distram + unicontrolsets,7,SGDClassifier,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts,1,LogisticRegression,0.4667,0.1886
asic45_area,ASIC45 Area (um2),luts,1,Perceptron,0.4667,0.1886
asic45_area,ASIC45 Area (um2),luts,1,SGDClassifier,0.4667,0.1886
asic45_area,ASIC45 Area (um2),fmax,1,LogisticRegression,0.7333,0.0943
asic45_area,ASIC45 Area (um2),fmax,1,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),fmax,1,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),power,1,LogisticRegression,0.2667,0.0943
asic45_area,ASIC45 Area (um2),power,1,Perceptron,0.2667,0.0943
asic45_area,ASIC45 Area (um2),power,1,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),nets,1,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),nets,1,Perceptron,0.4667,0.1886
asic45_area,ASIC45 Area (um2),nets,1,SGDClassifier,0.4667,0.1886
asic45_area,ASIC45 Area (um2),ffs,1,LogisticRegression,0.4667,0.1886
asic45_area,ASIC45 Area (um2),ffs,1,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),ffs,1,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),distram,1,LogisticRegression,0.2,0.0
asic45_area,ASIC45 Area (um2),distram,1,Perceptron,0.2,0.1633
asic45_area,ASIC45 Area (um2),distram,1,SGDClassifier,0.2,0.1633
asic45_area,ASIC45 Area (um2),unicontrolsets,1,LogisticRegression,0.4667,0.2494
asic45_area,ASIC45 Area (um2),unicontrolsets,1,Perceptron,0.3333,0.1886
asic45_area,ASIC45 Area (um2),unicontrolsets,1,SGDClassifier,0.4667,0.1886
asic45_area,ASIC45 Area (um2),luts + fmax,2,LogisticRegression,0.6667,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax,2,Perceptron,0.6,0.0
asic45_area,ASIC45 Area (um2),luts + fmax,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),luts + power,2,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),luts + power,2,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts + power,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),luts + nets,2,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),luts + nets,2,Perceptron,0.3333,0.1886
asic45_area,ASIC45 Area (um2),luts + nets,2,SGDClassifier,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts + ffs,2,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),luts + ffs,2,Perceptron,0.6,0.1633
asic45_area,ASIC45 Area (um2),luts + ffs,2,SGDClassifier,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts + distram,2,LogisticRegression,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts + distram,2,Perceptron,0.6667,0.0943
asic45_area,ASIC45 Area (um2),luts + distram,2,SGDClassifier,0.5333,0.2494
asic45_area,ASIC45 Area (um2),luts + unicontrolsets,2,LogisticRegression,0.4667,0.1886
asic45_area,ASIC45 Area (um2),luts + unicontrolsets,2,Perceptron,0.4667,0.1886
asic45_area,ASIC45 Area (um2),luts + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),fmax + power,2,LogisticRegression,0.6,0.1633
asic45_area,ASIC45 Area (um2),fmax + power,2,Perceptron,0.6,0.0
asic45_area,ASIC45 Area (um2),fmax + power,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),fmax + nets,2,LogisticRegression,0.7333,0.0943
asic45_area,ASIC45 Area (um2),fmax + nets,2,Perceptron,0.6667,0.0943
asic45_area,ASIC45 Area (um2),fmax + nets,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),fmax + ffs,2,LogisticRegression,0.7333,0.0943
asic45_area,ASIC45 Area (um2),fmax + ffs,2,Perceptron,0.7333,0.0943
asic45_area,ASIC45 Area (um2),fmax + ffs,2,SGDClassifier,0.7333,0.0943
asic45_area,ASIC45 Area (um2),fmax + distram,2,LogisticRegression,0.6,0.0
asic45_area,ASIC45 Area (um2),fmax + distram,2,Perceptron,0.6,0.1633
asic45_area,ASIC45 Area (um2),fmax + distram,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),fmax + unicontrolsets,2,LogisticRegression,0.6667,0.0943
asic45_area,ASIC45 Area (um2),fmax + unicontrolsets,2,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),fmax + unicontrolsets,2,SGDClassifier,0.6,0.0
asic45_area,ASIC45 Area (um2),power + nets,2,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),power + nets,2,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),power + nets,2,SGDClassifier,0.4667,0.1886
asic45_area,ASIC45 Area (um2),power + ffs,2,LogisticRegression,0.4667,0.2494
asic45_area,ASIC45 Area (um2),power + ffs,2,Perceptron,0.4667,0.0943
asic45_area,ASIC45 Area (um2),power + ffs,2,SGDClassifier,0.4667,0.1886
asic45_area,ASIC45 Area (um2),power + distram,2,LogisticRegression,0.3333,0.0943
asic45_area,ASIC45 Area (um2),power + distram,2,Perceptron,0.3333,0.0943
asic45_area,ASIC45 Area (um2),power + distram,2,SGDClassifier,0.2,0.1633
asic45_area,ASIC45 Area (um2),power + unicontrolsets,2,LogisticRegression,0.4667,0.1886
asic45_area,ASIC45 Area (um2),power + unicontrolsets,2,Perceptron,0.3333,0.0943
asic45_area,ASIC45 Area (um2),power + unicontrolsets,2,SGDClassifier,0.3333,0.0943
asic45_area,ASIC45 Area (um2),nets + ffs,2,LogisticRegression,0.6,0.1633
asic45_area,ASIC45 Area (um2),nets + ffs,2,Perceptron,0.6667,0.0943
asic45_area,ASIC45 Area (um2),nets + ffs,2,SGDClassifier,0.5333,0.2494
asic45_area,ASIC45 Area (um2),nets + distram,2,LogisticRegression,0.6,0.1633
asic45_area,ASIC45 Area (um2),nets + distram,2,Perceptron,0.4667,0.1886
asic45_area,ASIC45 Area (um2),nets + distram,2,SGDClassifier,0.5333,0.0943
asic45_area,ASIC45 Area (um2),nets + unicontrolsets,2,LogisticRegression,0.5333,0.2494
asic45_area,ASIC45 Area (um2),nets + unicontrolsets,2,Perceptron,0.4,0.1633
asic45_area,ASIC45 Area (um2),nets + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),ffs + distram,2,LogisticRegression,0.6,0.1633
asic45_area,ASIC45 Area (um2),ffs + distram,2,Perceptron,0.6667,0.0943
asic45_area,ASIC45 Area (um2),ffs + distram,2,SGDClassifier,0.6667,0.1886
asic45_area,ASIC45 Area (um2),ffs + unicontrolsets,2,LogisticRegression,0.4,0.1633
asic45_area,ASIC45 Area (um2),ffs + unicontrolsets,2,Perceptron,0.4,0.1633
asic45_area,ASIC45 Area (um2),ffs + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),distram + unicontrolsets,2,LogisticRegression,0.5333,0.1886
asic45_area,ASIC45 Area (um2),distram + unicontrolsets,2,Perceptron,0.5333,0.0943
asic45_area,ASIC45 Area (um2),distram + unicontrolsets,2,SGDClassifier,0.4,0.1633
asic45_area,ASIC45 Area (um2),luts + fmax + power,3,LogisticRegression,0.6667,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + power,3,Perceptron,0.4667,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + power,3,SGDClassifier,0.5333,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + nets,3,LogisticRegression,0.7333,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + nets,3,Perceptron,0.6667,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + nets,3,SGDClassifier,0.7333,0.1886
asic45_area,ASIC45 Area (um2),luts + fmax + ffs,3,LogisticRegression,0.7333,0.0943
asic45_area,ASIC45 Area (um2),luts + fmax + ffs,3,Perceptron,0.6,0.0
asic45_area,ASIC45 Area (um2),luts + fmax + ffs,3,SGDClassifier,0.5333,0.0943
